imgId,file,origResolution,infiPredPerson,infiProbPerson,gtPerson,infiCorrect,infiType,yoloModel,latencyMs,prepMs,totalMs,deadlineMiss,stateName,snapshotCpu,snapshotTemp,snapshotFreqs,preprocessMode
93353,000000093353.jpg,640x480,1,0.959753,1,1,TP,yolov8l_bsz4.ms,114.25,123.00,0,237.25,0,Idle,5.25,39.00,,fused
232684,000000232684.jpg,640x427,1,0.959520,1,1,TP,yolov8l_bsz4.ms,114.25,123.00,0,237.25,0,Idle,5.25,39.00,,fused
481573,000000481573.jpg,640x639,1,0.959374,1,1,TP,yolov8l_bsz4.ms,114.25,123.00,0,237.25,0,Idle,5.25,39.00,,fused
377113,000000377113.jpg,640x427,1,0.959294,1,1,TP,yolov8l_bsz4.ms,174.00,124.25,0,298.25,1,Idle,5.21,39.00,,fused
572462,000000572462.jpg,612x612,1,0.959117,1,1,TP,yolov8l_bsz4.ms,174.00,124.25,0,298.25,1,Idle,5.21,39.00,,fused
180135,000000180135.jpg,333x500,1,0.959106,1,1,TP,yolov8l_bsz4.ms,174.00,124.25,0,298.25,1,Idle,5.21,39.00,,fused
81738,000000081738.jpg,640x480,1,0.959072,1,1,TP,yolov8l_bsz4.ms,174.00,124.25,0,298.25,1,Idle,5.21,39.00,,fused
228436,000000228436.jpg,640x485,1,0.959035,0,0,FP,yolov8l_bsz4.ms,167.50,127.50,0,295.00,1,Idle,5.05,39.00,,fused
25986,000000025986.jpg,640x480,1,0.958950,0,0,FP,yolov8l_bsz4.ms,167.50,127.50,0,295.00,1,Idle,5.05,39.00,,fused
419379,000000419379.jpg,427x640,1,0.958563,1,1,TP,yolov8l_bsz4.ms,167.50,127.50,0,295.00,1,Idle,5.05,39.00,,fused
195045,000000195045.jpg,640x480,1,0.958529,0,0,FP,yolov8l_bsz4.ms,167.50,127.50,0,295.00,1,Idle,5.05,39.00,,fused
438304,000000438304.jpg,464x640,1,0.958462,1,1,TP,yolov8l_bsz4.ms,170.25,116.25,0,286.50,1,Idle,0.97,39.00,,fused
31050,000000031050.jpg,427x640,1,0.958320,0,0,FP,yolov8l_bsz4.ms,170.25,116.25,0,286.50,1,Idle,0.97,39.00,,fused
421834,000000421834.jpg,640x457,1,0.958294,0,0,FP,yolov8l_bsz4.ms,170.25,116.25,0,286.50,1,Idle,0.97,39.00,,fused
331280,000000331280.jpg,500x366,1,0.958088,1,1,TP,yolov8l_bsz4.ms,170.25,116.25,0,286.50,1,Idle,0.97,39.00,,fused
220584,000000220584.jpg,640x427,1,0.957667,1,1,TP,yolov8l_bsz4.ms,161.25,126.50,0,287.75,1,Idle,3.12,39.00,,fused
540932,000000540932.jpg,640x480,1,0.957340,1,1,TP,yolov8l_bsz4.ms,161.25,126.50,0,287.75,1,Idle,3.12,39.00,,fused
579321,000000579321.jpg,640x498,1,0.957236,1,1,TP,yolov8l_bsz4.ms,161.25,126.50,0,287.75,1,Idle,3.12,39.00,,fused
249180,000000249180.jpg,640x427,1,0.956943,1,1,TP,yolov8l_bsz4.ms,161.25,126.50,0,287.75,1,Idle,3.12,39.00,,fused
85089,000000085089.jpg,640x428,1,0.956921,1,1,TP,yolov8l_bsz4.ms,168.75,99.75,0,268.50,1,Idle,3.66,39.00,,fused
425227,000000425227.jpg,428x640,1,0.956556,1,1,TP,yolov8l_bsz4.ms,168.75,99.75,0,268.50,1,Idle,3.66,39.00,,fused
214703,000000214703.jpg,427x640,1,0.956464,1,1,TP,yolov8l_bsz4.ms,168.75,99.75,0,268.50,1,Idle,3.66,39.00,,fused
515350,000000515350.jpg,640x427,1,0.956314,1,1,TP,yolov8l_bsz4.ms,168.75,99.75,0,268.50,1,Idle,3.66,39.00,,fused
458325,000000458325.jpg,640x427,1,0.955999,1,1,TP,yolov8l_bsz4.ms,164.75,105.00,0,269.75,1,Idle,3.64,39.00,,fused
360661,000000360661.jpg,640x480,1,0.955911,1,1,TP,yolov8l_bsz4.ms,164.75,105.00,0,269.75,1,Idle,3.64,39.00,,fused
329614,000000329614.jpg,500x208,1,0.955868,1,1,TP,yolov8l_bsz4.ms,164.75,105.00,0,269.75,1,Idle,3.64,39.00,,fused
488592,000000488592.jpg,480x640,1,0.955805,1,1,TP,yolov8l_bsz4.ms,164.75,105.00,0,269.75,1,Idle,3.64,39.00,,fused
340697,000000340697.jpg,500x333,1,0.955467,0,0,FP,yolov8l_bsz4.ms,158.25,114.50,0,272.75,1,Idle,3.80,39.00,,fused
361586,000000361586.jpg,640x360,1,0.955308,1,1,TP,yolov8l_bsz4.ms,158.25,114.50,0,272.75,1,Idle,3.80,39.00,,fused
538364,000000538364.jpg,640x480,1,0.955255,1,1,TP,yolov8l_bsz4.ms,158.25,114.50,0,272.75,1,Idle,3.80,39.00,,fused
357816,000000357816.jpg,500x455,1,0.955140,1,1,TP,yolov8l_bsz4.ms,158.25,114.50,0,272.75,1,Idle,3.80,39.00,,fused
513580,000000513580.jpg,640x484,1,0.955078,1,1,TP,yolov8l_bsz4.ms,161.25,108.00,0,269.25,1,Idle,3.90,39.00,,fused
199395,000000199395.jpg,427x640,1,0.955068,1,1,TP,yolov8l_bsz4.ms,161.25,108.00,0,269.25,1,Idle,3.90,39.00,,fused
119911,000000119911.jpg,640x425,1,0.954866,1,1,TP,yolov8l_bsz4.ms,161.25,108.00,0,269.25,1,Idle,3.90,39.00,,fused
542856,000000542856.jpg,640x427,1,0.954777,1,1,TP,yolov8l_bsz4.ms,161.25,108.00,0,269.25,1,Idle,3.90,39.00,,fused
365521,000000365521.jpg,428x640,1,0.954294,1,1,TP,yolov8l_bsz4.ms,114.00,105.50,0,219.50,0,Idle,3.94,39.00,,fused
108495,000000108495.jpg,333x500,1,0.954240,1,1,TP,yolov8l_bsz4.ms,114.00,105.50,0,219.50,0,Idle,3.94,39.00,,fused
214539,000000214539.jpg,640x427,1,0.953974,1,1,TP,yolov8l_bsz4.ms,114.00,105.50,0,219.50,0,Idle,3.94,39.00,,fused
27972,000000027972.jpg,640x426,1,0.953724,1,1,TP,yolov8l_bsz4.ms,114.00,105.50,0,219.50,0,Idle,3.94,39.00,,fused
47819,000000047819.jpg,500x375,1,0.953648,1,1,TP,yolov8l_bsz4.ms,114.00,122.50,0,236.50,0,Idle,4.13,39.00,,fused
201646,000000201646.jpg,640x427,1,0.953562,1,1,TP,yolov8l_bsz4.ms,114.00,122.50,0,236.50,0,Idle,4.13,39.00,,fused
511599,000000511599.jpg,640x480,1,0.953524,1,1,TP,yolov8l_bsz4.ms,114.00,122.50,0,236.50,0,Idle,4.13,39.00,,fused
508101,000000508101.jpg,640x480,1,0.953382,1,1,TP,yolov8l_bsz4.ms,114.00,122.50,0,236.50,0,Idle,4.13,39.00,,fused
309391,000000309391.jpg,640x384,1,0.952971,1,1,TP,yolov8l_bsz4.ms,115.25,112.25,0,227.50,0,Idle,4.30,39.00,,fused
560911,000000560911.jpg,481x640,1,0.952537,1,1,TP,yolov8l_bsz4.ms,115.25,112.25,0,227.50,0,Idle,4.30,39.00,,fused
71226,000000071226.jpg,640x426,1,0.952245,0,0,FP,yolov8l_bsz4.ms,115.25,112.25,0,227.50,0,Idle,4.30,39.00,,fused
426203,000000426203.jpg,426x640,1,0.951534,1,1,TP,yolov8l_bsz4.ms,115.25,112.25,0,227.50,0,Idle,4.30,39.00,,fused
427338,000000427338.jpg,640x396,1,0.951186,1,1,TP,yolov8l_bsz4.ms,114.25,121.50,0,235.75,0,Idle,4.47,39.00,,fused
448263,000000448263.jpg,320x240,1,0.951045,1,1,TP,yolov8l_bsz4.ms,114.25,121.50,0,235.75,0,Idle,4.47,39.00,,fused
172648,000000172648.jpg,640x480,1,0.950984,1,1,TP,yolov8l_bsz4.ms,114.25,121.50,0,235.75,0,Idle,4.47,39.00,,fused
427034,000000427034.jpg,640x480,1,0.950915,1,1,TP,yolov8l_bsz4.ms,114.25,121.50,0,235.75,0,Idle,4.47,39.00,,fused
389109,000000389109.jpg,427x640,1,0.950813,1,1,TP,yolov8l_bsz4.ms,113.25,107.25,0,220.50,0,Idle,4.47,39.00,,fused
94944,000000094944.jpg,640x427,1,0.950765,1,1,TP,yolov8l_bsz4.ms,113.25,107.25,0,220.50,0,Idle,4.47,39.00,,fused
161861,000000161861.jpg,500x375,1,0.950748,1,1,TP,yolov8l_bsz4.ms,113.25,107.25,0,220.50,0,Idle,4.47,39.00,,fused
209222,000000209222.jpg,640x427,1,0.950691,1,1,TP,yolov8l_bsz4.ms,113.25,107.25,0,220.50,0,Idle,4.47,39.00,,fused
332351,000000332351.jpg,640x426,1,0.950653,1,1,TP,yolov8l_bsz4.ms,114.50,120.50,0,235.00,0,Idle,4.32,39.00,,fused
179392,000000179392.jpg,480x640,1,0.950603,0,0,FP,yolov8l_bsz4.ms,114.50,120.50,0,235.00,0,Idle,4.32,39.00,,fused
192607,000000192607.jpg,640x425,1,0.950572,1,1,TP,yolov8l_bsz4.ms,114.50,120.50,0,235.00,0,Idle,4.32,39.00,,fused
2299,000000002299.jpg,500x302,1,0.950200,1,1,TP,yolov8l_bsz4.ms,114.50,120.50,0,235.00,0,Idle,4.32,39.00,,fused
535094,000000535094.jpg,640x427,1,0.950168,1,1,TP,yolov8l_bsz4.ms,114.50,123.50,0,238.00,0,Idle,4.44,39.00,,fused
172649,000000172649.jpg,640x427,1,0.949862,1,1,TP,yolov8l_bsz4.ms,114.50,123.50,0,238.00,0,Idle,4.44,39.00,,fused
190841,000000190841.jpg,640x427,1,0.949821,1,1,TP,yolov8l_bsz4.ms,114.50,123.50,0,238.00,0,Idle,4.44,39.00,,fused
443969,000000443969.jpg,612x612,1,0.949749,1,1,TP,yolov8l_bsz4.ms,114.50,123.50,0,238.00,0,Idle,4.44,39.00,,fused
214192,000000214192.jpg,640x436,1,0.949717,1,1,TP,yolov8l_bsz4.ms,112.50,128.00,0,240.50,0,Idle,4.73,39.00,,fused
212573,000000212573.jpg,640x559,1,0.949638,1,1,TP,yolov8l_bsz4.ms,112.50,128.00,0,240.50,0,Idle,4.73,39.00,,fused
399560,000000399560.jpg,640x478,1,0.949596,0,0,FP,yolov8l_bsz4.ms,112.50,128.00,0,240.50,0,Idle,4.73,39.00,,fused
376307,000000376307.jpg,375x500,1,0.949397,1,1,TP,yolov8l_bsz4.ms,112.50,128.00,0,240.50,0,Idle,4.73,39.00,,fused
232563,000000232563.jpg,480x640,1,0.948705,1,1,TP,yolov8l_bsz4.ms,114.50,122.00,0,236.50,0,Idle,4.84,39.00,,fused
475191,000000475191.jpg,640x480,1,0.948579,1,1,TP,yolov8l_bsz4.ms,114.50,122.00,0,236.50,0,Idle,4.84,39.00,,fused
62353,000000062353.jpg,640x480,1,0.948468,1,1,TP,yolov8l_bsz4.ms,114.50,122.00,0,236.50,0,Idle,4.84,39.00,,fused
5586,000000005586.jpg,320x240,1,0.948314,1,1,TP,yolov8l_bsz4.ms,114.50,122.00,0,236.50,0,Idle,4.84,39.00,,fused
286503,000000286503.jpg,640x427,1,0.948022,1,1,TP,yolov8l_bsz4.ms,113.50,119.25,0,232.75,0,Idle,4.83,39.00,,fused
108253,000000108253.jpg,480x640,1,0.947982,1,1,TP,yolov8l_bsz4.ms,113.50,119.25,0,232.75,0,Idle,4.83,39.00,,fused
292236,000000292236.jpg,332x500,1,0.947753,1,1,TP,yolov8l_bsz4.ms,113.50,119.25,0,232.75,0,Idle,4.83,39.00,,fused
377239,000000377239.jpg,640x427,1,0.947546,1,1,TP,yolov8l_bsz4.ms,113.50,119.25,0,232.75,0,Idle,4.83,39.00,,fused
224337,000000224337.jpg,640x427,1,0.946746,1,1,TP,yolov8l_bsz4.ms,112.25,117.00,0,229.25,0,Idle,4.94,39.00,,fused
59635,000000059635.jpg,486x640,1,0.946626,1,1,TP,yolov8l_bsz4.ms,112.25,117.00,0,229.25,0,Idle,4.94,39.00,,fused
193717,000000193717.jpg,521x640,1,0.946509,1,1,TP,yolov8l_bsz4.ms,112.25,117.00,0,229.25,0,Idle,4.94,39.00,,fused
273420,000000273420.jpg,500x400,1,0.946110,1,1,TP,yolov8l_bsz4.ms,112.25,117.00,0,229.25,0,Idle,4.94,39.00,,fused
191845,000000191845.jpg,640x361,1,0.946075,1,1,TP,yolov8l_bsz4.ms,114.25,111.00,0,225.25,0,Idle,4.97,39.00,,fused
393226,000000393226.jpg,640x480,1,0.945844,1,1,TP,yolov8l_bsz4.ms,114.25,111.00,0,225.25,0,Idle,4.97,39.00,,fused
421757,000000421757.jpg,640x480,1,0.945825,1,1,TP,yolov8l_bsz4.ms,114.25,111.00,0,225.25,0,Idle,4.97,39.00,,fused
80949,000000080949.jpg,640x438,1,0.945755,0,0,FP,yolov8l_bsz4.ms,114.25,111.00,0,225.25,0,Idle,4.97,39.00,,fused
309467,000000309467.jpg,640x326,1,0.945725,1,1,TP,yolov8l_bsz4.ms,113.25,120.25,0,233.50,0,Idle,5.01,39.00,,fused
166747,000000166747.jpg,375x500,1,0.945591,1,1,TP,yolov8l_bsz4.ms,113.25,120.25,0,233.50,0,Idle,5.01,39.00,,fused
223747,000000223747.jpg,500x370,1,0.944940,1,1,TP,yolov8l_bsz4.ms,113.25,120.25,0,233.50,0,Idle,5.01,39.00,,fused
403565,000000403565.jpg,447x640,1,0.944914,1,1,TP,yolov8l_bsz4.ms,113.25,120.25,0,233.50,0,Idle,5.01,39.00,,fused
132408,000000132408.jpg,429x640,1,0.944909,1,1,TP,yolov8l_bsz4.ms,114.00,112.00,0,226.00,0,Idle,4.63,39.00,,fused
422706,000000422706.jpg,640x427,1,0.944771,1,1,TP,yolov8l_bsz4.ms,114.00,112.00,0,226.00,0,Idle,4.63,39.00,,fused
90956,000000090956.jpg,640x427,1,0.944734,1,1,TP,yolov8l_bsz4.ms,114.00,112.00,0,226.00,0,Idle,4.63,39.00,,fused
289960,000000289960.jpg,640x480,1,0.944663,1,1,TP,yolov8l_bsz4.ms,114.00,112.00,0,226.00,0,Idle,4.63,39.00,,fused
545100,000000545100.jpg,640x426,1,0.944531,1,1,TP,yolov8l_bsz4.ms,111.25,113.50,0,224.75,0,Idle,5.28,39.00,,fused
451144,000000451144.jpg,640x480,1,0.944099,1,1,TP,yolov8l_bsz4.ms,111.25,113.50,0,224.75,0,Idle,5.28,39.00,,fused
128748,000000128748.jpg,491x640,1,0.944050,1,1,TP,yolov8l_bsz4.ms,111.25,113.50,0,224.75,0,Idle,5.28,39.00,,fused
570539,000000570539.jpg,372x500,1,0.943734,1,1,TP,yolov8l_bsz4.ms,111.25,113.50,0,224.75,0,Idle,5.28,39.00,,fused
388846,000000388846.jpg,640x427,1,0.943467,1,1,TP,yolov8l_bsz4.ms,113.75,117.75,0,231.50,0,Idle,5.59,39.00,,fused
370711,000000370711.jpg,640x480,1,0.943124,1,1,TP,yolov8l_bsz4.ms,113.75,117.75,0,231.50,0,Idle,5.59,39.00,,fused
527528,000000527528.jpg,640x480,1,0.942861,1,1,TP,yolov8l_bsz4.ms,113.75,117.75,0,231.50,0,Idle,5.59,39.00,,fused
434548,000000434548.jpg,640x480,1,0.942773,1,1,TP,yolov8l_bsz4.ms,113.75,117.75,0,231.50,0,Idle,5.59,39.00,,fused
52591,000000052591.jpg,359x640,1,0.942717,1,1,TP,yolov8l_bsz4.ms,114.25,93.50,0,207.75,0,Idle,5.59,39.00,,fused
486112,000000486112.jpg,640x427,1,0.942573,1,1,TP,yolov8l_bsz4.ms,114.25,93.50,0,207.75,0,Idle,5.59,39.00,,fused
141671,000000141671.jpg,640x335,1,0.942099,1,1,TP,yolov8l_bsz4.ms,114.25,93.50,0,207.75,0,Idle,5.59,39.00,,fused
558213,000000558213.jpg,640x432,1,0.942031,1,1,TP,yolov8l_bsz4.ms,114.25,93.50,0,207.75,0,Idle,5.59,39.00,,fused
349184,000000349184.jpg,428x640,1,0.941579,1,1,TP,yolov8l_bsz4.ms,114.50,107.50,0,222.00,0,Idle,5.01,39.00,,fused
450100,000000450100.jpg,480x640,1,0.941434,0,0,FP,yolov8l_bsz4.ms,114.50,107.50,0,222.00,0,Idle,5.01,39.00,,fused
458223,000000458223.jpg,640x338,1,0.941123,1,1,TP,yolov8l_bsz4.ms,114.50,107.50,0,222.00,0,Idle,5.01,39.00,,fused
233238,000000233238.jpg,480x640,1,0.941075,1,1,TP,yolov8l_bsz4.ms,114.50,107.50,0,222.00,0,Idle,5.01,39.00,,fused
343706,000000343706.jpg,640x496,1,0.940900,1,1,TP,yolov8l_bsz4.ms,115.00,129.75,0,244.75,0,Idle,5.07,39.00,,fused
122046,000000122046.jpg,427x640,1,0.940511,1,1,TP,yolov8l_bsz4.ms,115.00,129.75,0,244.75,0,Idle,5.07,39.00,,fused
313588,000000313588.jpg,480x640,1,0.939604,1,1,TP,yolov8l_bsz4.ms,115.00,129.75,0,244.75,0,Idle,5.07,39.00,,fused
292456,000000292456.jpg,500x375,1,0.939545,1,1,TP,yolov8l_bsz4.ms,115.00,129.75,0,244.75,0,Idle,5.07,39.00,,fused
359135,000000359135.jpg,640x427,1,0.939452,0,0,FP,yolov8l_bsz4.ms,113.75,113.50,0,227.25,0,Idle,5.07,39.00,,fused
566282,000000566282.jpg,640x426,1,0.939110,1,1,TP,yolov8l_bsz4.ms,113.75,113.50,0,227.25,0,Idle,5.07,39.00,,fused
492758,000000492758.jpg,640x427,1,0.938940,1,1,TP,yolov8l_bsz4.ms,113.75,113.50,0,227.25,0,Idle,5.07,39.00,,fused
572956,000000572956.jpg,500x333,1,0.938930,0,0,FP,yolov8l_bsz4.ms,113.75,113.50,0,227.25,0,Idle,5.07,39.00,,fused
261061,000000261061.jpg,500x334,1,0.938928,1,1,TP,yolov8l_bsz4.ms,151.50,127.50,0,279.00,1,Idle,5.22,39.00,,fused
442306,000000442306.jpg,640x640,1,0.938877,1,1,TP,yolov8l_bsz4.ms,151.50,127.50,0,279.00,1,Idle,5.22,39.00,,fused
499768,000000499768.jpg,640x428,1,0.938666,0,0,FP,yolov8l_bsz4.ms,151.50,127.50,0,279.00,1,Idle,5.22,39.00,,fused
313182,000000313182.jpg,640x424,1,0.938629,1,1,TP,yolov8l_bsz4.ms,151.50,127.50,0,279.00,1,Idle,5.22,39.00,,fused
70254,000000070254.jpg,640x384,1,0.938440,1,1,TP,yolov8l_bsz4.ms,172.50,123.00,0,295.50,1,Idle,5.14,39.00,,fused
38678,000000038678.jpg,480x640,1,0.938370,1,1,TP,yolov8l_bsz4.ms,172.50,123.00,0,295.50,1,Idle,5.14,39.00,,fused
404484,000000404484.jpg,320x240,1,0.937983,1,1,TP,yolov8l_bsz4.ms,172.50,123.00,0,295.50,1,Idle,5.14,39.00,,fused
47112,000000047112.jpg,640x480,1,0.937465,1,1,TP,yolov8l_bsz4.ms,172.50,123.00,0,295.50,1,Idle,5.14,39.00,,fused
463730,000000463730.jpg,640x427,1,0.936980,1,1,TP,yolov8l_bsz4.ms,166.00,117.00,0,283.00,1,Idle,4.91,39.00,,fused
39914,000000039914.jpg,487x640,1,0.936579,1,1,TP,yolov8l_bsz4.ms,166.00,117.00,0,283.00,1,Idle,4.91,39.00,,fused
300276,000000300276.jpg,640x359,1,0.936452,1,1,TP,yolov8l_bsz4.ms,166.00,117.00,0,283.00,1,Idle,4.91,39.00,,fused
451090,000000451090.jpg,640x435,1,0.936449,0,0,FP,yolov8l_bsz4.ms,166.00,117.00,0,283.00,1,Idle,4.91,39.00,,fused
53529,000000053529.jpg,500x333,1,0.935862,1,1,TP,yolov8l_bsz4.ms,162.25,118.25,0,280.50,1,Idle,1.12,39.00,,fused
357748,000000357748.jpg,640x480,1,0.935801,1,1,TP,yolov8l_bsz4.ms,162.25,118.25,0,280.50,1,Idle,1.12,39.00,,fused
575500,000000575500.jpg,426x640,1,0.935635,0,0,FP,yolov8l_bsz4.ms,162.25,118.25,0,280.50,1,Idle,1.12,39.00,,fused
344029,000000344029.jpg,640x480,1,0.935530,1,1,TP,yolov8l_bsz4.ms,162.25,118.25,0,280.50,1,Idle,1.12,39.00,,fused
30828,000000030828.jpg,640x427,1,0.935250,1,1,TP,yolov8l_bsz4.ms,166.00,109.00,0,275.00,1,Idle,3.56,39.00,,fused
283318,000000283318.jpg,640x427,1,0.935105,1,1,TP,yolov8l_bsz4.ms,166.00,109.00,0,275.00,1,Idle,3.56,39.00,,fused
147223,000000147223.jpg,640x360,1,0.935075,0,0,FP,yolov8l_bsz4.ms,166.00,109.00,0,275.00,1,Idle,3.56,39.00,,fused
574520,000000574520.jpg,640x399,1,0.934755,1,1,TP,yolov8l_bsz4.ms,166.00,109.00,0,275.00,1,Idle,3.56,39.00,,fused
95862,000000095862.jpg,500x375,1,0.934480,1,1,TP,yolov8l_bsz4.ms,113.75,114.25,0,228.00,0,Idle,3.91,39.00,,fused
99039,000000099039.jpg,640x480,1,0.934445,1,1,TP,yolov8l_bsz4.ms,113.75,114.25,0,228.00,0,Idle,3.91,39.00,,fused
370042,000000370042.jpg,640x356,1,0.934441,0,0,FP,yolov8l_bsz4.ms,113.75,114.25,0,228.00,0,Idle,3.91,39.00,,fused
58384,000000058384.jpg,640x466,1,0.934303,0,0,FP,yolov8l_bsz4.ms,113.75,114.25,0,228.00,0,Idle,3.91,39.00,,fused
66841,000000066841.jpg,336x500,1,0.934091,0,0,FP,yolov8l_bsz4.ms,114.25,132.25,0,246.50,0,Idle,4.35,39.00,,fused
184791,000000184791.jpg,640x500,1,0.934023,0,0,FP,yolov8l_bsz4.ms,114.25,132.25,0,246.50,0,Idle,4.35,39.00,,fused
432898,000000432898.jpg,500x500,1,0.933811,1,1,TP,yolov8l_bsz4.ms,114.25,132.25,0,246.50,0,Idle,4.35,39.00,,fused
73153,000000073153.jpg,427x640,1,0.933466,1,1,TP,yolov8l_bsz4.ms,114.25,132.25,0,246.50,0,Idle,4.35,39.00,,fused
455301,000000455301.jpg,640x481,1,0.933336,1,1,TP,yolov8l_bsz4.ms,114.00,134.50,0,248.50,0,Idle,4.47,39.00,,fused
264535,000000264535.jpg,612x612,1,0.933035,1,1,TP,yolov8l_bsz4.ms,114.00,134.50,0,248.50,0,Idle,4.47,39.00,,fused
441553,000000441553.jpg,640x480,1,0.932912,1,1,TP,yolov8l_bsz4.ms,114.00,134.50,0,248.50,0,Idle,4.47,39.00,,fused
366711,000000366711.jpg,427x640,1,0.932774,1,1,TP,yolov8l_bsz4.ms,114.00,134.50,0,248.50,0,Idle,4.47,39.00,,fused
518326,000000518326.jpg,640x480,1,0.932444,1,1,TP,yolov8l_bsz4.ms,115.00,117.00,0,232.00,0,Idle,4.69,39.00,,fused
535523,000000535523.jpg,640x428,1,0.932436,1,1,TP,yolov8l_bsz4.ms,115.00,117.00,0,232.00,0,Idle,4.69,39.00,,fused
53909,000000053909.jpg,480x640,1,0.932410,1,1,TP,yolov8l_bsz4.ms,115.00,117.00,0,232.00,0,Idle,4.69,39.00,,fused
187236,000000187236.jpg,640x480,1,0.932244,0,0,FP,yolov8l_bsz4.ms,115.00,117.00,0,232.00,0,Idle,4.69,39.00,,fused
67406,000000067406.jpg,500x375,1,0.932213,1,1,TP,yolov8l_bsz4.ms,114.00,112.25,0,226.25,0,Idle,4.77,39.00,,fused
44590,000000044590.jpg,640x246,1,0.932124,1,1,TP,yolov8l_bsz4.ms,114.00,112.25,0,226.25,0,Idle,4.77,39.00,,fused
452321,000000452321.jpg,640x480,1,0.932069,0,0,FP,yolov8l_bsz4.ms,114.00,112.25,0,226.25,0,Idle,4.77,39.00,,fused
338219,000000338219.jpg,640x566,1,0.931744,1,1,TP,yolov8l_bsz4.ms,114.00,112.25,0,226.25,0,Idle,4.77,39.00,,fused
154644,000000154644.jpg,500x500,1,0.931721,1,1,TP,yolov8l_bsz4.ms,115.25,138.25,0,253.50,0,Idle,4.90,39.00,,fused
497344,000000497344.jpg,500x333,1,0.931674,1,1,TP,yolov8l_bsz4.ms,115.25,138.25,0,253.50,0,Idle,4.90,39.00,,fused
476704,000000476704.jpg,640x428,1,0.931363,0,0,FP,yolov8l_bsz4.ms,115.25,138.25,0,253.50,0,Idle,4.90,39.00,,fused
461009,000000461009.jpg,612x612,1,0.931229,1,1,TP,yolov8l_bsz4.ms,115.25,138.25,0,253.50,0,Idle,4.90,39.00,,fused
6894,000000006894.jpg,640x480,1,0.930949,1,1,TP,yolov8l_bsz4.ms,113.25,123.75,0,237.00,0,Idle,4.91,39.00,,fused
125778,000000125778.jpg,640x480,1,0.930931,0,0,FP,yolov8l_bsz4.ms,113.25,123.75,0,237.00,0,Idle,4.91,39.00,,fused
140203,000000140203.jpg,640x480,1,0.930614,1,1,TP,yolov8l_bsz4.ms,113.25,123.75,0,237.00,0,Idle,4.91,39.00,,fused
116208,000000116208.jpg,640x480,1,0.930584,1,1,TP,yolov8l_bsz4.ms,113.25,123.75,0,237.00,0,Idle,4.91,39.00,,fused
83540,000000083540.jpg,640x443,1,0.930315,1,1,TP,yolov8l_bsz4.ms,113.50,107.00,0,220.50,0,Idle,5.00,39.00,,fused
126226,000000126226.jpg,640x480,1,0.930194,1,1,TP,yolov8l_bsz4.ms,113.50,107.00,0,220.50,0,Idle,5.00,39.00,,fused
193162,000000193162.jpg,640x428,1,0.929658,1,1,TP,yolov8l_bsz4.ms,113.50,107.00,0,220.50,0,Idle,5.00,39.00,,fused
80022,000000080022.jpg,640x426,1,0.929573,1,1,TP,yolov8l_bsz4.ms,113.50,107.00,0,220.50,0,Idle,5.00,39.00,,fused
320232,000000320232.jpg,375x500,1,0.929304,1,1,TP,yolov8l_bsz4.ms,114.00,119.00,0,233.00,0,Idle,5.92,39.00,,fused
346232,000000346232.jpg,427x640,1,0.929301,1,1,TP,yolov8l_bsz4.ms,114.00,119.00,0,233.00,0,Idle,5.92,39.00,,fused
465675,000000465675.jpg,640x403,1,0.929156,0,0,FP,yolov8l_bsz4.ms,114.00,119.00,0,233.00,0,Idle,5.92,39.00,,fused
557672,000000557672.jpg,640x433,1,0.928841,1,1,TP,yolov8l_bsz4.ms,114.00,119.00,0,233.00,0,Idle,5.92,39.00,,fused
137106,000000137106.jpg,640x427,1,0.927990,1,1,TP,yolov8l_bsz4.ms,112.50,120.00,0,232.50,0,Idle,5.92,39.00,,fused
569565,000000569565.jpg,640x427,1,0.927443,0,0,FP,yolov8l_bsz4.ms,112.50,120.00,0,232.50,0,Idle,5.92,39.00,,fused
179112,000000179112.jpg,500x375,1,0.927437,1,1,TP,yolov8l_bsz4.ms,112.50,120.00,0,232.50,0,Idle,5.92,39.00,,fused
407960,000000407960.jpg,640x426,1,0.927390,0,0,FP,yolov8l_bsz4.ms,112.50,120.00,0,232.50,0,Idle,5.92,39.00,,fused
293071,000000293071.jpg,335x500,1,0.927383,0,0,FP,yolov8l_bsz4.ms,165.75,112.50,0,278.25,1,Idle,4.81,39.00,,fused
302882,000000302882.jpg,500x400,1,0.926930,1,1,TP,yolov8l_bsz4.ms,165.75,112.50,0,278.25,1,Idle,4.81,39.00,,fused
331604,000000331604.jpg,640x427,1,0.926420,1,1,TP,yolov8l_bsz4.ms,165.75,112.50,0,278.25,1,Idle,4.81,39.00,,fused
373353,000000373353.jpg,640x428,1,0.926394,1,1,TP,yolov8l_bsz4.ms,165.75,112.50,0,278.25,1,Idle,4.81,39.00,,fused
436883,000000436883.jpg,640x421,1,0.926272,1,1,TP,yolov8l_bsz4.ms,167.25,122.75,0,290.00,1,Idle,4.56,39.00,,fused
256916,000000256916.jpg,640x480,1,0.926172,0,0,FP,yolov8l_bsz4.ms,167.25,122.75,0,290.00,1,Idle,4.56,39.00,,fused
162581,000000162581.jpg,480x640,1,0.925948,1,1,TP,yolov8l_bsz4.ms,167.25,122.75,0,290.00,1,Idle,4.56,39.00,,fused
